game_id,move_idx,player_idx,player_type,row,col,result
70cc8cf0,0,1,NaiveAgent1,0,0,miss
70cc8cf0,1,2,AIAgent4,6,3,hit
70cc8cf0,2,1,NaiveAgent1,0,1,miss
70cc8cf0,3,2,AIAgent4,5,3,hit
70cc8cf0,4,1,NaiveAgent1,0,2,miss
70cc8cf0,5,2,AIAgent4,4,3,hit
70cc8cf0,6,1,NaiveAgent1,0,3,miss
70cc8cf0,7,2,AIAgent4,3,3,miss
70cc8cf0,8,1,NaiveAgent1,0,4,miss
70cc8cf0,9,2,AIAgent4,7,3,hit
70cc8cf0,10,1,NaiveAgent1,0,5,miss
70cc8cf0,11,2,AIAgent4,8,3,hit
70cc8cf0,12,1,NaiveAgent1,0,6,miss
70cc8cf0,13,2,AIAgent4,9,3,sunk
70cc8cf0,14,1,NaiveAgent1,0,7,miss
70cc8cf0,15,2,AIAgent4,4,4,hit
70cc8cf0,16,1,NaiveAgent1,0,8,miss
70cc8cf0,17,2,AIAgent4,4,5,hit
70cc8cf0,18,1,NaiveAgent1,0,9,miss
70cc8cf0,19,2,AIAgent4,4,6,hit
70cc8cf0,20,1,NaiveAgent1,1,0,miss
70cc8cf0,21,2,AIAgent4,4,7,hit
70cc8cf0,22,1,NaiveAgent1,1,1,miss
70cc8cf0,23,2,AIAgent4,4,8,sunk
70cc8cf0,24,1,NaiveAgent1,1,2,miss
70cc8cf0,25,2,AIAgent4,4,2,sunk
70cc8cf0,26,1,NaiveAgent1,1,3,miss
70cc8cf0,27,2,AIAgent4,7,7,miss
70cc8cf0,28,1,NaiveAgent1,1,4,miss
70cc8cf0,29,2,AIAgent4,1,4,miss
70cc8cf0,30,1,NaiveAgent1,1,5,miss
70cc8cf0,31,2,AIAgent4,1,7,hit
70cc8cf0,32,1,NaiveAgent1,1,6,miss
70cc8cf0,33,2,AIAgent4,2,7,miss
70cc8cf0,34,1,NaiveAgent1,1,7,miss
70cc8cf0,35,2,AIAgent4,1,6,miss
70cc8cf0,36,1,NaiveAgent1,1,8,miss
70cc8cf0,37,2,AIAgent4,1,8,sunk
70cc8cf0,38,1,NaiveAgent1,1,9,miss
70cc8cf0,39,2,AIAgent4,2,1,miss
70cc8cf0,40,1,NaiveAgent1,2,0,miss
70cc8cf0,41,2,AIAgent4,6,6,miss
70cc8cf0,42,1,NaiveAgent1,2,1,miss
70cc8cf0,43,2,AIAgent4,0,2,miss
70cc8cf0,44,1,NaiveAgent1,2,2,miss
70cc8cf0,45,2,AIAgent4,0,5,miss
70cc8cf0,46,1,NaiveAgent1,2,3,miss
70cc8cf0,47,2,AIAgent4,3,0,miss
70cc8cf0,48,1,NaiveAgent1,2,4,miss
70cc8cf0,49,2,AIAgent4,3,9,miss
70cc8cf0,50,1,NaiveAgent1,2,5,miss
70cc8cf0,51,2,AIAgent4,5,1,miss
70cc8cf0,52,1,NaiveAgent1,2,6,miss
70cc8cf0,53,2,AIAgent4,6,0,miss
70cc8cf0,54,1,NaiveAgent1,2,7,miss
70cc8cf0,55,2,AIAgent4,6,9,miss
70cc8cf0,56,1,NaiveAgent1,2,8,miss
70cc8cf0,57,2,AIAgent4,7,2,miss
70cc8cf0,58,1,NaiveAgent1,2,9,miss
70cc8cf0,59,2,AIAgent4,7,4,miss
70cc8cf0,60,1,NaiveAgent1,3,0,miss
70cc8cf0,61,2,AIAgent4,8,5,miss
70cc8cf0,62,1,NaiveAgent1,3,1,miss
70cc8cf0,63,2,AIAgent4,8,8,miss
70cc8cf0,64,1,NaiveAgent1,3,2,miss
70cc8cf0,65,2,AIAgent4,9,6,miss
70cc8cf0,66,1,NaiveAgent1,3,3,miss
70cc8cf0,67,2,AIAgent4,2,3,miss
70cc8cf0,68,1,NaiveAgent1,3,4,miss
70cc8cf0,69,2,AIAgent4,1,2,miss
70cc8cf0,70,1,NaiveAgent1,3,5,miss
70cc8cf0,71,2,AIAgent4,3,5,miss
70cc8cf0,72,1,NaiveAgent1,3,6,miss
70cc8cf0,73,2,AIAgent4,5,5,miss
70cc8cf0,74,1,NaiveAgent1,3,7,miss
70cc8cf0,75,2,AIAgent4,5,8,miss
70cc8cf0,76,1,NaiveAgent1,3,8,miss
70cc8cf0,77,2,AIAgent4,8,1,miss
70cc8cf0,78,1,NaiveAgent1,3,9,miss
70cc8cf0,79,2,AIAgent4,0,7,miss
70cc8cf0,80,1,NaiveAgent1,4,0,miss
70cc8cf0,81,2,AIAgent4,9,0,miss
70cc8cf0,82,1,NaiveAgent1,4,1,miss
70cc8cf0,83,2,AIAgent4,9,9,miss
70cc8cf0,84,1,NaiveAgent1,4,2,miss
70cc8cf0,85,2,AIAgent4,0,0,miss
70cc8cf0,86,1,NaiveAgent1,4,3,miss
70cc8cf0,87,2,AIAgent4,0,9,miss
70cc8cf0,88,1,NaiveAgent1,4,4,miss
70cc8cf0,89,2,AIAgent4,2,4,hit
70cc8cf0,90,1,NaiveAgent1,4,5,miss
70cc8cf0,91,2,AIAgent4,2,6,hit
70cc8cf0,92,1,NaiveAgent1,4,6,miss
70cc8cf0,93,2,AIAgent4,3,4,miss
70cc8cf0,94,1,NaiveAgent1,4,7,miss
70cc8cf0,95,2,AIAgent4,2,5,sunk
